Time / Name,Hedge Funds Global,MSCI World,MSCI Emerging Markets,European Public Real Estate,S&P Crude Oil Index,Gold,Barclays US Treasury Bond Index,S&P Listed Private Equity Index
2001-07-20 00.00.00,,90.7897925,25.4141687,87.6057581,37.232855,23.0248,11.2878,
2001-07-23 00.00.00,,89.8638678,25.4792515,87.5863681,37.604078,23.0085,11.3033,
2001-07-24 00.00.00,,88.2733289,25.1080599,87.3458598,37.577259,22.8303,11.3165,
2001-07-25 00.00.00,,88.5542825,25.0227958,86.9484246,38.183512,22.7109,11.278,
2001-07-26 00.00.00,,89.340736,25.3344745,86.9077537,38.124095,22.6926,11.285,
2001-07-27 00.00.00,,90.0671046,25.521818,87.1879433,38.653098,22.6456,11.3211,
2001-07-30 00.00.00,,90.2501518,25.6040252,87.4324354,38.113993,22.6696,11.342,
2001-07-31 00.00.00,77.2614,91.1935609,25.7182076,87.622498,37.769065,22.669,11.3676,
2001-08-01 00.00.00,,91.087905,25.6946556,87.8311071,38.112732,22.6392,11.3513,
2001-08-02 00.00.00,,91.3841731,25.9011171,87.6741591,39.312656,22.5303,11.3134,
2001-08-03 00.00.00,,90.759268,25.8662826,87.4340161,39.139459,22.5757,11.3052,
2001-08-06 00.00.00,,90.1890084,25.7335905,87.4274206,39.383193,22.5632,11.3105,
2001-08-07 00.00.00,,90.7318191,25.6676057,87.4503835,39.816522,22.5846,11.3084,
2001-08-08 00.00.00,,89.3506196,25.6636822,87.1033172,39.194614,22.5502,11.3736,
2001-08-09 00.00.00,,87.5356536,25.0462324,86.1554559,38.722689,22.504,11.3594,
2001-08-10 00.00.00,,87.7432486,25.1173195,86.1470651,39.150684,22.962,11.381,
2001-08-13 00.00.00,,87.4152992,25.1001952,85.8383507,38.783261,22.8415,11.3986,
2001-08-14 00.00.00,,87.3306457,25.2218356,85.9827865,38.663839,22.6303,11.3934,
2001-08-15 00.00.00,,86.4799915,24.9611858,85.8285342,37.550941,22.484,11.3807,
2001-08-16 00.00.00,,85.8380034,24.7942317,85.7798201,37.037687,22.4307,11.4093,
2001-08-17 00.00.00,,84.5693516,24.3974413,85.5711668,35.76457,22.5298,11.4591,
2001-08-20 00.00.00,,85.0713897,24.2631713,85.4911004,36.746152,22.5702,11.4315,
2001-08-21 00.00.00,,85.0645465,24.3339473,85.7104485,37.567892,22.5886,11.4435,
2001-08-22 00.00.00,,85.0427872,24.2467722,85.6471103,36.829092,22.4018,11.4416,
2001-08-23 00.00.00,,84.9160494,24.3051438,85.7484545,37.321364,22.3981,11.4641,
2001-08-24 00.00.00,,86.4248301,24.4047124,86.1709106,37.791825,22.2853,11.4414,
2001-08-27 00.00.00,,86.2030039,24.6993465,86.1848242,37.465486,,11.4343,
2001-08-28 00.00.00,,85.1239254,24.622291,86.5185529,38.178158,22.1464,11.4841,
2001-08-29 00.00.00,,84.5838693,24.713266,86.3803063,38.083973,22.3371,11.5218,
2001-08-30 00.00.00,,82.4495211,24.3874407,85.9336511,37.104686,22.1279,11.5226,
2001-08-31 00.00.00,75.2475,83.1981628,24.3988629,85.9616918,38.277847,22.3393,11.5182,
2001-09-03 00.00.00,,82.8365348,24.2277567,85.7463167,,22.4204,,
2001-09-04 00.00.00,,85.0806312,24.9619968,86.4953077,38.917706,22.8816,11.4205,
2001-09-05 00.00.00,,84.1108874,24.6938242,86.4884184,38.798299,22.7108,11.4308,
2001-09-06 00.00.00,,81.9564704,24.2138629,85.852807,39.441556,22.6223,11.4968,
2001-09-07 00.00.00,,79.8482304,23.8503251,84.551657,39.623768,22.4894,11.5388,
2001-09-10 00.00.00,,80.1039699,23.7981157,84.138728,39.31824,22.4653,11.5213,
2001-09-11 00.00.00,,77.5700868,22.6236206,82.2839891,38.654897,23.3472,,
2001-09-12 00.00.00,,77.9209301,22.2275665,81.5946038,,22.9037,,
2001-09-13 00.00.00,,78.1200622,21.8776759,82.0283857,,22.9371,,
2001-09-14 00.00.00,,76.5632089,21.1057925,80.6965227,41.080566,23.1186,11.6914,
2001-09-17 00.00.00,,74.4423868,20.7392161,79.6578364,40.168606,23.7022,11.6483,
2001-09-18 00.00.00,,73.8998328,20.7794708,78.4815218,38.553172,23.3207,11.5819,
2001-09-19 00.00.00,,72.5221154,20.7514683,78.3045185,36.893694,23.0198,11.6057,
2001-09-20 00.00.00,,70.6564227,20.2750476,76.3785992,36.576421,23.1784,11.5637,
2001-09-21 00.00.00,,70.0019062,20.0741589,73.940563,36.146865,23.9034,11.5885,
2001-09-24 00.00.00,,72.2942482,20.206494,75.2554081,30.495984,23.4451,11.5878,
2001-09-25 00.00.00,,72.4880567,19.934316,75.784779,29.945844,23.2171,11.6034,
2001-09-26 00.00.00,,72.4070482,19.9418809,76.70179,30.713986,23.4842,11.655,
2001-09-27 00.00.00,,73.4076668,20.0434513,76.9712565,31.362967,23.4671,11.7007,
2001-09-28 00.00.00,75.3269,75.6514408,20.5377309,78.206599,32.601141,23.9448,11.701,
2001-10-01 00.00.00,,74.7439237,20.2910113,77.8969119,32.144215,23.5587,11.7282,
2001-10-02 00.00.00,,75.640897,20.1477935,77.7753835,31.492092,23.6621,11.7569,
2001-10-03 00.00.00,,76.5386091,20.0609831,78.0077697,30.536935,23.5564,11.7686,
2001-10-04 00.00.00,,77.2641734,20.4605191,79.6367588,31.302604,23.5805,11.7724,
2001-10-05 00.00.00,,77.2162081,20.4929092,79.9393937,30.914187,23.6064,11.7758,
2001-10-08 00.00.00,,76.7098832,20.2149351,79.077722,30.930887,23.611,,
2001-10-09 00.00.00,,76.6040471,20.6768923,78.7893828,31.13922,23.588,11.7364,
2001-10-10 00.00.00,,78.0823278,20.9772998,78.9001743,31.31323,23.4228,11.7462,
2001-10-11 00.00.00,77.2154,80.0117284,21.8149775,79.9004372,32.73126,23.2726,11.6971,
2001-10-12 00.00.00,,79.0505547,21.4653354,80.1379567,31.181365,23.0118,11.6992,
2001-10-15 00.00.00,,78.6345954,21.4200164,80.0218873,30.920302,23.0658,11.7422,
2001-10-16 00.00.00,,79.174252,21.6103405,80.0284106,30.460875,22.9884,11.7635,
2001-10-17 00.00.00,,79.4357236,21.919657,80.5692465,30.432,23.174,11.7734,
2001-10-18 00.00.00,,78.4595777,21.6792274,80.0808253,29.682573,23.1308,11.7816,
2001-10-19 00.00.00,,78.4832986,21.8277609,79.6684523,30.795347,23.0796,11.7525,
2001-10-22 00.00.00,,80.070017,22.1220641,79.7552629,31.080662,23.0222,11.7602,
2001-10-23 00.00.00,,80.5896936,22.3018565,80.023572,30.541831,23.0601,11.7494,
2001-10-24 00.00.00,,80.4845446,22.5010067,79.9966651,31.109649,22.9381,11.7974,
2001-10-25 00.00.00,,80.5464993,22.4359658,79.8591426,30.586493,22.9799,11.833,
2001-10-26 00.00.00,,81.3942295,22.6345741,80.5624352,30.728563,23.1116,11.8396,
2001-10-29 00.00.00,,78.9188276,22.2787543,80.1525703,30.497512,22.9246,11.8724,
2001-10-30 00.00.00,,77.4135237,21.8023956,79.582205,30.036239,23.0147,11.9071,
2001-10-31 00.00.00,77.1715,77.8366038,22.0224124,80.0519675,29.246654,23.0036,12.0251,
2001-11-01 00.00.00,,79.0510849,22.0926481,80.5992526,28.114486,23.1223,12.049,
2001-11-02 00.00.00,,79.4311437,22.3181964,80.5465124,27.916101,23.1402,11.9629,
2001-11-05 00.00.00,,80.7813845,22.8252286,81.4598255,27.808323,23.0981,12.0162,
2001-11-06 00.00.00,,81.6156307,22.8973965,81.9743467,27.673419,23.1595,12.0354,
2001-11-07 00.00.00,,81.6099796,22.8820093,82.2207064,27.940516,23.2974,12.1005,
2001-11-08 00.00.00,,82.5621432,23.2846914,82.4148173,29.579222,23.3764,12.0389,
2001-11-09 00.00.00,,82.2445076,23.3459024,82.1797103,31.019157,23.1099,12.0261,
2001-11-12 00.00.00,,81.4322216,23.2873068,81.7425304,29.65855,23.3181,,
2001-11-13 00.00.00,,83.8430174,23.9573913,82.5299347,30.656635,23.3833,11.9888,
2001-11-14 00.00.00,,83.7429824,24.2497686,82.3953641,27.906924,23.444,11.9019,
2001-11-15 00.00.00,,84.2159562,24.6183211,82.0683857,24.943729,23.267,11.7533,
2001-11-16 00.00.00,,84.1080152,24.5550898,81.6566502,25.601756,23.1118,11.6643,
2001-11-19 00.00.00,,85.2030721,25.0699106,81.7681429,25.785136,23.1255,11.7568,
2001-11-20 00.00.00,,84.338982,24.663585,80.7714875,26.702774,22.9933,11.6859,
2001-11-21 00.00.00,,84.4003321,24.8292797,81.1548372,26.606057,23.1269,11.623,
2001-11-22 00.00.00,,84.5865024,24.9201173,81.1689781,,23.0981,,
2001-11-23 00.00.00,,84.9443945,25.2278792,80.8628891,26.592876,23.1409,11.5929,
2001-11-26 00.00.00,,85.2164237,25.6033972,80.5861888,26.139934,23.0331,11.5901,
2001-11-27 00.00.00,,84.5149797,25.4615809,80.4809061,27.203878,23.0575,11.6227,
2001-11-28 00.00.00,,82.7976717,24.752637,80.034255,26.68267,23.0139,11.6262,
2001-11-29 00.00.00,,83.2747366,24.5848061,80.1694834,25.85433,23.0516,11.7284,
2001-11-30 00.00.00,77.1723,82.9008478,24.4588843,79.8424617,26.731629,22.8866,11.7274,
2001-12-03 00.00.00,,82.4298231,24.9132363,80.165384,27.764772,23.073,11.7551,
2001-12-04 00.00.00,,83.557578,25.2314663,79.9145993,27.214254,23.1428,11.7991,
2001-12-05 00.00.00,,85.8309571,26.0851882,79.8902681,27.109774,23.1088,11.6454,
2001-12-06 00.00.00,,85.1744682,26.2513671,80.3208295,25.554514,22.8618,11.5769,
2001-12-07 00.00.00,,84.8788683,26.555362,80.0889986,26.38898,22.9507,11.4825,
2001-12-10 00.00.00,,83.4732393,26.287364,80.0263518,25.475939,22.8372,11.5145,
2001-12-11 00.00.00,,83.1907828,26.1175184,79.6621937,25.027893,22.7744,11.5514,
2001-12-12 00.00.00,,82.8654302,26.2832326,79.7083772,25.263671,22.7508,11.611,
2001-12-13 00.00.00,,81.6776784,25.8889632,78.9561138,25.013924,22.8605,11.545,
2001-12-14 00.00.00,,80.7634001,25.4678749,78.5726045,26.023461,22.8342,11.5059,
2001-12-17 00.00.00,,81.6232965,25.4157543,78.6114835,26.025885,22.8588,11.4731,
2001-12-18 00.00.00,,82.1732131,25.454472,78.7715012,26.19891,23.0076,11.5439,
2001-12-19 00.00.00,,82.3334805,25.463737,78.9590068,26.513721,23.0324,11.5967,
2001-12-20 00.00.00,,82.0946239,25.5698003,78.6796702,25.91048,22.9039,11.5893,
2001-12-21 00.00.00,,83.2913453,25.6293419,79.3542013,26.676356,23.2897,11.573,
2001-12-24 00.00.00,,83.9971412,26.0579544,79.9876731,26.968462,,11.5493,
2001-12-25 00.00.00,,83.6476952,26.0931963,79.6903726,,,,
2001-12-26 00.00.00,,83.9710916,26.2025381,79.9881483,29.173397,,11.5246,
2001-12-27 00.00.00,,84.4385007,26.2232135,80.5715681,28.48071,23.359,11.5716,
2001-12-28 00.00.00,,84.8304186,26.5288731,80.6953158,27.827529,23.2702,11.5525,
2001-12-31 00.00.00,77.8208,83.7634805,26.4933863,81.0119456,26.828602,,11.6132,
2002-01-01 00.00.00,,83.9380923,26.5529718,81.1445714,,,,
2002-01-02 00.00.00,,82.8893884,26.5014496,79.9311937,28.018967,22.9135,11.5338,
2002-01-03 00.00.00,,84.2578081,26.996688,80.4257111,27.32122,23.0821,11.5569,
2002-01-04 00.00.00,,85.1294715,27.658507,81.2926292,29.132627,23.1021,11.5441,
2002-01-07 00.00.00,,84.6338384,27.9392451,80.9546754,28.97251,23.1957,11.6183,
2002-01-08 00.00.00,,84.0977697,27.7796915,80.5791336,28.702217,23.228,11.616,
2002-01-09 00.00.00,,84.056557,27.8778689,80.9855044,27.399628,23.5205,11.6234,
2002-01-10 00.00.00,,83.497164,27.3452291,80.7782275,27.582709,23.9038,11.697,
2002-01-11 00.00.00,,83.2157902,27.1954093,81.1304456,26.788267,23.8501,11.753,
2002-01-14 00.00.00,,82.1769324,27.0731039,81.2350037,25.519234,23.8129,11.7506,
2002-01-15 00.00.00,,82.9486081,26.9483801,81.2563019,25.693601,23.7588,11.7782,
2002-01-16 00.00.00,,82.303046,26.8504124,81.5763238,25.933718,23.9653,11.7684,
2002-01-17 00.00.00,,83.1099285,27.0769995,82.1396698,24.84423,24.0398,11.7147,
2002-01-18 00.00.00,,82.3153286,26.9268804,82.6571423,24.777443,23.7854,11.7481,
2002-01-21 00.00.00,,82.3005718,27.1659502,83.3033769,,23.7423,,
2002-01-22 00.00.00,,81.6893262,27.0930118,83.7374709,25.228761,23.7136,11.7424,
2002-01-23 00.00.00,,82.4159233,27.4016494,83.6122727,25.997031,23.6745,11.6735,
2002-01-24 00.00.00,,83.162281,27.6319888,83.8145212,26.372679,23.6415,11.6612,
2002-01-25 00.00.00,,84.1191909,28.2462512,83.7558672,27.179029,23.9937,11.6484,
2002-01-28 00.00.00,,84.5461276,28.4184814,84.4194809,27.329077,24.0626,11.6563,
2002-01-29 00.00.00,,82.4042302,28.158878,84.4002034,26.594652,23.8749,11.7241,
2002-01-30 00.00.00,,82.5354954,27.7793664,84.2249202,25.935134,24.2025,11.7228,
2002-01-31 00.00.00,80.6775,84.0499515,28.3283805,84.5023202,26.619589,24.4003,11.6914,
2002-02-01 00.00.00,,83.4304615,28.202508,84.6825722,27.786298,24.483,11.7216,
2002-02-04 00.00.00,,81.1951776,27.7774351,84.6818026,27.08314,24.5307,11.7764,
2002-02-05 00.00.00,,80.6801874,27.8633632,84.5600822,27.138351,24.9699,11.7749,
2002-02-06 00.00.00,,80.1206083,27.9929836,85.0536128,26.738708,25.6084,11.7588,
2002-02-07 00.00.00,,80.3278594,27.7204072,85.1147413,26.552248,25.6111,11.7402,
2002-02-08 00.00.00,,80.7350335,27.633168,85.6097189,27.238063,25.885,11.7747,
2002-02-11 00.00.00,,81.4432011,27.4536653,86.1756487,28.654795,25.2048,11.7646,
2002-02-12 00.00.00,,81.4306017,27.5899569,87.5009162,27.772412,25.3255,11.72,
2002-02-13 00.00.00,,82.4379117,27.9117861,88.0020274,28.457577,25.3266,11.7074,
2002-02-14 00.00.00,,82.5158477,28.4605162,88.2851645,28.411127,25.4213,11.7391,
2002-02-15 00.00.00,,81.8691725,28.4618514,88.2781099,28.730946,25.5196,11.7893,
2002-02-18 00.00.00,,81.8459474,28.5264418,88.4711654,,25.3622,,
2002-02-19 00.00.00,,79.7411334,27.995254,87.6815367,27.753494,25.0916,11.7834,
2002-02-20 00.00.00,,80.7329571,27.9149408,87.5251068,27.06726,24.854,11.7846,
2002-02-21 00.00.00,,80.4680036,27.9213815,87.7086503,27.77376,24.9423,11.7973,
2002-02-22 00.00.00,,80.1927415,27.6969674,87.5347113,27.727052,24.8094,11.8211,
2002-02-25 00.00.00,,81.9199402,28.011773,87.8201857,27.194244,24.9652,11.8119,
2002-02-26 00.00.00,,82.5913476,28.3579941,88.0410142,28.645902,25.3494,11.7682,
2002-02-27 00.00.00,,82.9287933,28.8394268,88.3275308,28.456913,25.5996,11.8248,
2002-02-28 00.00.00,80.1471,82.5118831,28.5199742,88.0623363,28.93282,25.4418,11.7967,
2002-03-01 00.00.00,,84.1702058,28.8972841,88.0436796,29.852231,25.3524,11.7304,
2002-03-04 00.00.00,,85.7792354,29.3979814,88.8317304,29.751881,25.3816,11.7226,
2002-03-05 00.00.00,,85.3819464,29.5717825,88.6764692,30.725853,25.4321,11.7276,
2002-03-06 00.00.00,,85.8347708,29.5267123,88.3198895,30.514556,24.8461,11.7045,
2002-03-07 00.00.00,,85.7837662,29.2627089,88.4763872,31.06089,24.5502,11.598,
2002-03-08 00.00.00,,86.5864663,29.4196528,89.0295653,31.414797,24.5358,11.545,
2002-03-11 00.00.00,,86.7801607,29.586092,88.8704989,32.059982,24.72,11.5425,
2002-03-12 00.00.00,,86.0934229,29.5954269,88.9091649,31.9299,24.9222,11.5495,
2002-03-13 00.00.00,,85.4843555,29.5127811,88.6465346,31.917673,24.8908,11.5742,
2002-03-14 00.00.00,,85.0699416,29.2786175,88.5053059,32.127301,24.5278,11.4927,
2002-03-15 00.00.00,,85.8764111,29.1800644,88.6040511,32.038047,24.4331,11.5244,
2002-03-18 00.00.00,,85.8403714,29.3735201,89.1558716,32.83105,24.6046,11.5537,
2002-03-19 00.00.00,,86.4084652,29.5194424,88.9339689,32.663678,24.7227,11.5414,
2002-03-20 00.00.00,,85.0888332,29.4922623,88.955635,32.154359,24.5539,11.495,
2002-03-21 00.00.00,,85.0203687,29.4582501,88.9688617,33.017487,24.639,11.5111,
2002-03-22 00.00.00,,85.417469,29.8234203,89.12987,32.96537,24.9798,11.4975,
2002-03-25 00.00.00,,84.2472401,29.5036368,89.0779829,32.442861,25.2304,11.5007,
2002-03-26 00.00.00,,84.53614,29.5745616,89.0770299,32.946124,25.1122,11.5458,
2002-03-27 00.00.00,,85.1828684,29.8792806,89.4805079,33.758083,25.4709,11.5536,
2002-03-28 00.00.00,81.4543,85.8011923,29.9901757,90.0495892,34.389876,25.7185,11.5129,
2002-03-29 00.00.00,81.4619,85.6449608,29.9900944,90.0588476,,,11.5129,
2002-04-01 00.00.00,,84.8090498,29.5571288,90.0337552,34.744996,,11.5137,
2002-04-02 00.00.00,,84.6109436,29.9284649,90.408129,35.923542,25.7281,11.5707,
2002-04-03 00.00.00,,84.0073803,29.8289955,90.1416921,35.645493,25.6468,11.6133,
2002-04-04 00.00.00,,84.1396711,29.8537499,90.2317684,34.478962,25.5486,11.6198,
2002-04-05 00.00.00,,83.6668634,29.9383376,90.5285269,33.899039,25.4143,11.6602,
2002-04-08 00.00.00,,83.88334,29.9199881,90.5939814,34.582293,25.556,11.6471,
2002-04-09 00.00.00,,83.0026505,29.6362715,90.7297575,33.445731,25.2551,11.6653,
2002-04-10 00.00.00,,83.7843107,29.5952483,91.0058332,33.779209,25.1697,11.6567,
2002-04-11 00.00.00,,81.896567,29.5144957,91.3472458,32.214171,25.3463,11.6755,
2002-04-12 00.00.00,,82.5369588,29.7860884,92.2027617,30.448236,25.3934,11.7023,
2002-04-15 00.00.00,,82.3885373,29.9410298,92.3932907,31.83832,25.3431,11.7269,
2002-04-16 00.00.00,,83.8527894,30.0822911,92.5164749,32.021989,25.0774,11.7029,
2002-04-17 00.00.00,,83.5078857,30.4552107,92.4776937,33.135367,25.1727,11.67,
2002-04-18 00.00.00,,83.401126,30.4517476,92.9467096,33.415541,25.4478,11.6829,
2002-04-19 00.00.00,,83.2317404,30.3422447,92.7994796,33.558288,25.1973,11.6945,
2002-04-22 00.00.00,,82.5688981,30.4169233,93.3084746,33.575343,25.4072,11.7112,
2002-04-23 00.00.00,,82.1226835,30.4165853,93.5068083,33.831669,25.306,11.7167,
2002-04-24 00.00.00,,81.4708038,30.2832054,93.2830332,33.402732,25.3374,11.767,
2002-04-25 00.00.00,,80.8737896,29.6444971,92.5519074,33.618347,25.4194,11.7749,
2002-04-26 00.00.00,,79.9472403,29.5943197,92.689842,34.052587,25.3331,11.796,
2002-04-29 00.00.00,,79.2477363,29.1128119,92.8833635,34.549919,25.5298,11.7833,
2002-04-30 00.00.00,79.2211,79.837029,29.0932985,93.0322595,34.207743,25.4126,11.7993,
2002-05-01 00.00.00,,79.9263266,28.9114225,93.1942186,33.32916,25.2721,11.8211,
2002-05-02 00.00.00,,80.1170968,29.0780849,94.0171287,32.862859,25.341,11.7918,
2002-05-03 00.00.00,,78.523724,28.7086983,93.9252423,32.813089,25.1725,11.8274,
2002-05-06 00.00.00,,77.6570434,28.3334038,93.7355742,32.215822,,11.8265,
2002-05-07 00.00.00,,77.2272002,28.426511,93.5035311,32.923788,25.374,11.8331,
2002-05-08 00.00.00,,80.1624713,29.0889692,94.5370613,34.688995,25.5045,11.7443,
2002-05-09 00.00.00,,79.1372723,28.7958859,94.6156165,34.379282,25.2692,11.7702,
2002-05-10 00.00.00,,77.9791512,28.4696586,94.5167981,34.642841,25.3637,11.8074,
2002-05-13 00.00.00,,78.921888,28.4834248,94.7098746,35.153499,25.3435,11.756,
2002-05-14 00.00.00,,80.6548887,29.0364951,94.6957382,36.51145,25.406,11.703,
2002-05-15 00.00.00,,80.3792131,29.1796141,95.1965718,34.755665,25.2337,11.7234,
2002-05-16 00.00.00,,80.5044814,29.1413241,95.8507909,34.483537,25.3032,11.7609,
2002-05-17 00.00.00,,80.3340212,29.1284683,95.7224331,34.212952,25.0803,11.7202,
2002-05-20 00.00.00,,79.5852632,28.88596,95.5014038,34.288694,25.1346,11.7615,
2002-05-21 00.00.00,,79.2337231,28.5815518,95.725243,33.372883,25.5031,11.7907,
2002-05-22 00.00.00,,78.8607061,28.5800568,95.4321482,33.053905,25.4695,11.8242,
2002-05-23 00.00.00,,79.4226431,28.4454605,95.5837011,32.871596,25.5461,11.7983,
2002-05-24 00.00.00,,79.158895,28.7862279,96.230419,32.610547,25.9145,11.8058,
2002-05-27 00.00.00,,79.0198447,28.7439402,96.4108857,,25.8293,,
2002-05-28 00.00.00,,78.0407286,28.4323934,95.9867227,31.572163,25.6349,11.811,
2002-05-29 00.00.00,,77.2529781,28.1113848,95.3267508,31.999845,26.0332,11.8474,
2002-05-30 00.00.00,,76.5239462,27.7732879,94.6433112,30.461018,25.7931,11.8764,
2002-05-31 00.00.00,77.0601,77.3106585,27.6605081,94.5608169,31.551047,26.0885,11.8654,
2002-06-03 00.00.00,,75.50018,27.549843,94.1113318,30.979784,,11.8752,
2002-06-04 00.00.00,,74.7854456,27.4427107,93.6666422,31.156962,,11.8937,
2002-06-05 00.00.00,,75.1831623,27.4509872,93.3793908,30.773446,25.5105,11.8712,
2002-06-06 00.00.00,,73.8669577,27.1504886,92.3373436,30.440511,25.5015,11.8961,
2002-06-07 00.00.00,,73.5239284,26.8152022,92.2102783,30.435042,25.7193,11.8685,
2002-06-10 00.00.00,,73.7236558,27.0590179,92.2577977,29.911552,25.4469,11.8879,
2002-06-11 00.00.00,,72.8154262,26.8342213,92.6647741,29.600324,24.8941,11.9247,
2002-06-12 00.00.00,,72.7367393,26.7053808,92.0429119,30.204705,25.1506,11.9484,
2002-06-13 00.00.00,,72.1640354,26.7974267,91.997017,31.514935,25.1465,11.9739,
2002-06-14 00.00.00,,71.1807037,26.4254833,90.0074968,31.723158,25.3145,12.043,
2002-06-17 00.00.00,,72.8879711,26.384208,90.7035752,32.020376,25.0191,12.01,
2002-06-18 00.00.00,,72.5639273,26.291968,90.5658354,30.985912,24.9052,12.0181,
2002-06-19 00.00.00,,71.140247,25.5875594,89.5139828,30.745327,24.9584,12.0895,
2002-06-20 00.00.00,,69.7341231,25.1615313,88.5015068,30.902331,24.8593,12.03,
2002-06-21 00.00.00,,68.4591081,24.7942821,88.1599078,30.500327,24.6862,12.0737,
2002-06-24 00.00.00,,67.9446197,24.4601148,86.8932712,31.093616,24.8299,12.03,
2002-06-25 00.00.00,,67.8865922,24.5006392,87.4839144,31.051538,24.5785,12.0316,
2002-06-26 00.00.00,,66.7456296,23.3464555,86.0895925,31.176013,24.26,12.1068,
2002-06-27 00.00.00,,67.4188928,23.6040595,85.9681504,31.213299,23.9916,12.0366,
2002-06-28 00.00.00,72.2168,68.1438799,24.0018341,86.4912307,31.133665,23.9079,12.0329,
2002-07-01 00.00.00,,67.414448,23.9519358,87.9689208,31.119591,23.4606,12.0432,
2002-07-02 00.00.00,,66.2556725,23.9233757,88.1663031,31.209158,23.7407,12.094,
2002-07-03 00.00.00,,66.0833254,23.9561081,87.8542223,31.317377,23.5239,12.0949,
2002-07-04 00.00.00,,66.5836283,24.3702254,88.6026086,,23.577,,
2002-07-05 00.00.00,,69.0776905,24.898333,89.8222818,31.586784,23.7606,12.025,
2002-07-08 00.00.00,,67.9109376,24.7089109,89.4531453,30.314977,23.4726,12.0592,
2002-07-09 00.00.00,,66.5597932,24.7804487,88.4623705,30.140824,23.4769,12.109,
2002-07-10 00.00.00,,64.8274854,24.634079,88.3896559,31.067053,23.666,12.1763,
2002-07-11 00.00.00,,64.135805,24.0934626,86.5941355,31.066928,23.5537,12.1915,
2002-07-12 00.00.00,,64.0769782,24.6374939,86.1459122,31.81081,23.7801,12.2055,
2002-07-15 00.00.00,,62.0621445,24.0479831,84.1404525,30.805165,23.5301,12.1937,
2002-07-16 00.00.00,,61.4686487,23.882827,82.7736876,31.651146,23.4939,12.1316,
2002-07-17 00.00.00,,61.9600948,23.8748934,83.9977201,31.805971,23.2437,12.1648,
2002-07-18 00.00.00,,61.6471529,24.0700702,85.4158268,31.534991,23.448,12.1977,
2002-07-19 00.00.00,,59.0383445,23.5270504,84.9656176,31.490389,23.6479,12.2303,
2002-07-22 00.00.00,,57.2475091,22.8948567,84.1297548,30.385661,23.7926,12.2933,
2002-07-23 00.00.00,,56.6804187,23.2417781,84.133025,30.437984,23.9471,12.3129,
2002-07-24 00.00.00,,57.9167383,22.5409111,81.8823364,30.967569,23.2255,12.3138,
2002-07-25 00.00.00,,58.0892606,22.4438901,82.0777716,30.711328,22.9856,12.3319,
2002-07-26 00.00.00,,59.0488669,21.9669034,82.5270081,30.803266,22.9161,12.3339,
2002-07-29 00.00.00,,62.3259192,22.2733027,83.7433123,31.124875,22.9986,12.2445,
2002-07-30 00.00.00,,62.3131325,22.4740193,84.0244686,31.849637,23.0183,12.2361,
2002-07-31 00.00.00,71.9166,63.0013247,22.3486277,84.6769769,31.655824,23.1092,12.318,
